CommitHash,ProjectName,AuthorID,AuthorDate,AuthorTimezone,ModifiedFilename,ChangeType,AddedLines,DeletedLines,SourceCodeBeforeFilePath,SourceCodeFilePath
ba676dc3bbec0009bd6c373ca70d913bf2036c86,fabric-slack-tools,fdb3346b,2015-01-18 16:00:45,+0000,__init__.py,ADD,89,0,,PythonFiles\fabric-slack-tools\fdb3346b\ba676dc3bbec0009bd6c373ca70d913bf2036c86\ba676dc3bbec0009bd6c373ca70d913bf2036c86_fabric-slack-tools_fdb3346b_20150118_180045_after_2.py
ba676dc3bbec0009bd6c373ca70d913bf2036c86,fabric-slack-tools,fdb3346b,2015-01-18 16:00:45,+0000,setup.py,ADD,50,0,,PythonFiles\fabric-slack-tools\fdb3346b\ba676dc3bbec0009bd6c373ca70d913bf2036c86\ba676dc3bbec0009bd6c373ca70d913bf2036c86_fabric-slack-tools_fdb3346b_20150118_180045_after_3.py
538f11ef8c3e1dab9f463f10521a09bff30972ae,fabric-slack-tools,fdb3346b,2015-01-18 16:02:11,+0000,__init__.py,MODIFY,1,1,PythonFiles\fabric-slack-tools\fdb3346b\538f11ef8c3e1dab9f463f10521a09bff30972ae\538f11ef8c3e1dab9f463f10521a09bff30972ae_fabric-slack-tools_fdb3346b_20150118_180211_before_1.py,PythonFiles\fabric-slack-tools\fdb3346b\538f11ef8c3e1dab9f463f10521a09bff30972ae\538f11ef8c3e1dab9f463f10521a09bff30972ae_fabric-slack-tools_fdb3346b_20150118_180211_after_1.py
aea40dc9f4d8be0d78828865a15a397f2ab1e13d,fabric-slack-tools,9f58c593,2015-03-26 23:38:57,+0000,__init__.py,MODIFY,12,10,PythonFiles\fabric-slack-tools\9f58c593\aea40dc9f4d8be0d78828865a15a397f2ab1e13d\aea40dc9f4d8be0d78828865a15a397f2ab1e13d_fabric-slack-tools_9f58c593_20150326_233857_before_1.py,PythonFiles\fabric-slack-tools\9f58c593\aea40dc9f4d8be0d78828865a15a397f2ab1e13d\aea40dc9f4d8be0d78828865a15a397f2ab1e13d_fabric-slack-tools_9f58c593_20150326_233857_after_1.py
690cbdfaa380bb9807468087900e84bdc15bd504,fabric-slack-tools,9f58c593,2015-03-27 00:09:58,+0000,__init__.py,MODIFY,4,4,PythonFiles\fabric-slack-tools\9f58c593\690cbdfaa380bb9807468087900e84bdc15bd504\690cbdfaa380bb9807468087900e84bdc15bd504_fabric-slack-tools_9f58c593_20150327_000958_before_1.py,PythonFiles\fabric-slack-tools\9f58c593\690cbdfaa380bb9807468087900e84bdc15bd504\690cbdfaa380bb9807468087900e84bdc15bd504_fabric-slack-tools_9f58c593_20150327_000958_after_1.py
9c434b503a44a2c29fc91ccb6d07a941337b9be1,fabric-slack-tools,9f58c593,2015-03-27 11:24:10,+0000,__init__.py,MODIFY,18,8,PythonFiles\fabric-slack-tools\9f58c593\9c434b503a44a2c29fc91ccb6d07a941337b9be1\9c434b503a44a2c29fc91ccb6d07a941337b9be1_fabric-slack-tools_9f58c593_20150327_112410_before_1.py,PythonFiles\fabric-slack-tools\9f58c593\9c434b503a44a2c29fc91ccb6d07a941337b9be1\9c434b503a44a2c29fc91ccb6d07a941337b9be1_fabric-slack-tools_9f58c593_20150327_112410_after_1.py
2aeef18e97b2ccb44d3bfd57dafcca80bb983f89,fabric-slack-tools,9f58c593,2015-03-27 11:26:48,+0000,__init__.py,MODIFY,1,0,PythonFiles\fabric-slack-tools\9f58c593\2aeef18e97b2ccb44d3bfd57dafcca80bb983f89\2aeef18e97b2ccb44d3bfd57dafcca80bb983f89_fabric-slack-tools_9f58c593_20150327_112648_before_1.py,PythonFiles\fabric-slack-tools\9f58c593\2aeef18e97b2ccb44d3bfd57dafcca80bb983f89\2aeef18e97b2ccb44d3bfd57dafcca80bb983f89_fabric-slack-tools_9f58c593_20150327_112648_after_1.py
1009ef7dec8966d109a99f3e2ca8c1f8491ae11b,fabric-slack-tools,9f58c593,2015-03-27 11:42:43,+0000,__init__.py,MODIFY,1,1,PythonFiles\fabric-slack-tools\9f58c593\1009ef7dec8966d109a99f3e2ca8c1f8491ae11b\1009ef7dec8966d109a99f3e2ca8c1f8491ae11b_fabric-slack-tools_9f58c593_20150327_114243_before_1.py,PythonFiles\fabric-slack-tools\9f58c593\1009ef7dec8966d109a99f3e2ca8c1f8491ae11b\1009ef7dec8966d109a99f3e2ca8c1f8491ae11b_fabric-slack-tools_9f58c593_20150327_114243_after_1.py
cd95ecc90d6471e3ee387beee2d132e36ca61984,fabric-slack-tools,fdb3346b,2015-03-27 19:28:31,+0000,__init__.py,MODIFY,5,11,PythonFiles\fabric-slack-tools\fdb3346b\cd95ecc90d6471e3ee387beee2d132e36ca61984\cd95ecc90d6471e3ee387beee2d132e36ca61984_fabric-slack-tools_fdb3346b_20150327_222831_before_1.py,PythonFiles\fabric-slack-tools\fdb3346b\cd95ecc90d6471e3ee387beee2d132e36ca61984\cd95ecc90d6471e3ee387beee2d132e36ca61984_fabric-slack-tools_fdb3346b_20150327_222831_after_1.py
ecb4b94b231bbf456d464722633dd644c4e4cca9,fabric-slack-tools,635daabb,2015-03-28 08:04:44,+0000,__init__.py,MODIFY,8,2,PythonFiles\fabric-slack-tools\635daabb\ecb4b94b231bbf456d464722633dd644c4e4cca9\ecb4b94b231bbf456d464722633dd644c4e4cca9_fabric-slack-tools_635daabb_20150328_080444_before_1.py,PythonFiles\fabric-slack-tools\635daabb\ecb4b94b231bbf456d464722633dd644c4e4cca9\ecb4b94b231bbf456d464722633dd644c4e4cca9_fabric-slack-tools_635daabb_20150328_080444_after_1.py
8cd563e5ce647e4aa88a2dc3ce459641d8ed9983,fabric-slack-tools,635daabb,2015-03-28 08:08:41,+0000,__init__.py,MODIFY,4,4,PythonFiles\fabric-slack-tools\635daabb\8cd563e5ce647e4aa88a2dc3ce459641d8ed9983\8cd563e5ce647e4aa88a2dc3ce459641d8ed9983_fabric-slack-tools_635daabb_20150328_080841_before_1.py,PythonFiles\fabric-slack-tools\635daabb\8cd563e5ce647e4aa88a2dc3ce459641d8ed9983\8cd563e5ce647e4aa88a2dc3ce459641d8ed9983_fabric-slack-tools_635daabb_20150328_080841_after_1.py
658b272d88177095d24f347fbe69935e041db4d1,fabric-slack-tools,635daabb,2015-03-28 08:17:45,+0000,__init__.py,MODIFY,1,1,PythonFiles\fabric-slack-tools\635daabb\658b272d88177095d24f347fbe69935e041db4d1\658b272d88177095d24f347fbe69935e041db4d1_fabric-slack-tools_635daabb_20150328_081745_before_1.py,PythonFiles\fabric-slack-tools\635daabb\658b272d88177095d24f347fbe69935e041db4d1\658b272d88177095d24f347fbe69935e041db4d1_fabric-slack-tools_635daabb_20150328_081745_after_1.py
03af33a0a9127bdd67147550eb240ba9f7f380ff,fabric-slack-tools,ae909fad,2016-10-26 15:50:16,+0000,__init__.py,MODIFY,2,4,PythonFiles\fabric-slack-tools\ae909fad\03af33a0a9127bdd67147550eb240ba9f7f380ff\03af33a0a9127bdd67147550eb240ba9f7f380ff_fabric-slack-tools_ae909fad_20161026_175016_before_1.py,PythonFiles\fabric-slack-tools\ae909fad\03af33a0a9127bdd67147550eb240ba9f7f380ff\03af33a0a9127bdd67147550eb240ba9f7f380ff_fabric-slack-tools_ae909fad_20161026_175016_after_1.py
0b06f7932bdf3219352affdf4729bf5cc2503df9,fabric-slack-tools,dfea7a46,2017-08-20 18:22:29,+0000,__init__.py,MODIFY,7,4,PythonFiles\fabric-slack-tools\dfea7a46\0b06f7932bdf3219352affdf4729bf5cc2503df9\0b06f7932bdf3219352affdf4729bf5cc2503df9_fabric-slack-tools_dfea7a46_20170820_132229_before_1.py,PythonFiles\fabric-slack-tools\dfea7a46\0b06f7932bdf3219352affdf4729bf5cc2503df9\0b06f7932bdf3219352affdf4729bf5cc2503df9_fabric-slack-tools_dfea7a46_20170820_132229_after_1.py
ff10148456aefa3f38c2125ae697ecedbcb50a43,fabric-slack-tools,49f8f679,2019-10-06 08:43:47,+0000,__init__.py,MODIFY,8,2,PythonFiles\fabric-slack-tools\49f8f679\ff10148456aefa3f38c2125ae697ecedbcb50a43\ff10148456aefa3f38c2125ae697ecedbcb50a43_fabric-slack-tools_49f8f679_20191006_104347_before_1.py,PythonFiles\fabric-slack-tools\49f8f679\ff10148456aefa3f38c2125ae697ecedbcb50a43\ff10148456aefa3f38c2125ae697ecedbcb50a43_fabric-slack-tools_49f8f679_20191006_104347_after_1.py
b236268ecf0e5500167beeb75a1f0041b29e2579,fabric-slack-tools,fdb3346b,2019-10-07 16:47:51,+0000,setup.py,MODIFY,1,1,PythonFiles\fabric-slack-tools\fdb3346b\b236268ecf0e5500167beeb75a1f0041b29e2579\b236268ecf0e5500167beeb75a1f0041b29e2579_fabric-slack-tools_fdb3346b_20191007_094751_before_1.py,PythonFiles\fabric-slack-tools\fdb3346b\b236268ecf0e5500167beeb75a1f0041b29e2579\b236268ecf0e5500167beeb75a1f0041b29e2579_fabric-slack-tools_fdb3346b_20191007_094751_after_1.py
dcd78b9306d4ff78be9a8729f90cd3cc939cf652,fabric-slack-tools,fdb3346b,2019-10-07 16:57:56,+0000,setup.py,MODIFY,1,1,PythonFiles\fabric-slack-tools\fdb3346b\dcd78b9306d4ff78be9a8729f90cd3cc939cf652\dcd78b9306d4ff78be9a8729f90cd3cc939cf652_fabric-slack-tools_fdb3346b_20191007_095756_before_2.py,PythonFiles\fabric-slack-tools\fdb3346b\dcd78b9306d4ff78be9a8729f90cd3cc939cf652\dcd78b9306d4ff78be9a8729f90cd3cc939cf652_fabric-slack-tools_fdb3346b_20191007_095756_after_2.py
2b0f1c481b0670444d6e8b32fc150f4e3ba077eb,fabric-slack-tools,49f8f679,2019-10-07 18:19:00,+0000,__init__.py,MODIFY,1,1,PythonFiles\fabric-slack-tools\49f8f679\2b0f1c481b0670444d6e8b32fc150f4e3ba077eb\2b0f1c481b0670444d6e8b32fc150f4e3ba077eb_fabric-slack-tools_49f8f679_20191007_201900_before_1.py,PythonFiles\fabric-slack-tools\49f8f679\2b0f1c481b0670444d6e8b32fc150f4e3ba077eb\2b0f1c481b0670444d6e8b32fc150f4e3ba077eb_fabric-slack-tools_49f8f679_20191007_201900_after_1.py
